_time,_left_vel,_right_vel,_left_pos,_right_pos
1591.0,1419.0,1217.0,1954.0,1844.0
1601.0,1405.0,1172.0,1967.0,1856.0
1611.0,1251.0,1072.0,1980.0,1868.0
1621.0,1411.0,942.0,1992.0,1879.0
1631.0,1216.0,1013.0,2005.0,1891.0
1641.0,1289.0,1105.0,2018.0,1904.0
1651.0,1215.0,1216.0,2030.0,1915.0
1661.0,1220.0,1016.0,2043.0,1927.0
1671.0,1250.0,1071.0,2056.0,1939.0
1681.0,1258.0,1048.0,2068.0,1951.0
1691.0,1215.0,1012.0,2081.0,1963.0
1701.0,1409.0,1175.0,2094.0,1975.0
1711.0,1416.0,1215.0,2107.0,1987.0
1721.0,1401.0,1168.0,2120.0,1999.0
1731.0,1248.0,1249.0,2133.0,2011.0
1741.0,1408.0,1174.0,2145.0,2023.0
1751.0,1213.0,1214.0,2158.0,2035.0
1761.0,1256.0,1256.0,2170.0,2047.0
1771.0,1213.0,1213.0,2183.0,2059.0
1783.0,1027.0,1027.0,2199.0,2073.0
1791.0,1230.0,1231.0,2209.0,2083.0
1801.0,1310.0,1311.0,2222.0,2095.0
1811.0,1250.0,1251.0,2234.0,2106.0
1821.0,1315.0,1127.0,2247.0,2118.0
1831.0,1329.0,1329.0,2260.0,2131.0
1841.0,1308.0,1308.0,2273.0,2143.0
1851.0,1306.0,1307.0,2285.0,2154.0
1861.0,1357.0,1357.0,2298.0,2166.0
1871.0,1140.0,1140.0,2310.0,2178.0
1881.0,1303.0,1085.0,2324.0,2190.0
1890.0,1302.0,1302.0,2336.0,2202.0
1901.0,1128.0,1354.0,2348.0,2214.0
1911.0,1518.0,1300.0,2362.0,2226.0
1921.0,1082.0,1300.0,2374.0,2238.0
1930.0,1298.0,1298.0,2387.0,2250.0
1941.0,1124.0,1349.0,2399.0,2262.0
1951.0,1293.0,1293.0,2412.0,2274.0
1961.0,1291.0,1293.0,2426.0,2286.0
1971.0,1292.0,1291.0,2438.0,2298.0
1981.0,1132.0,1133.0,2450.0,2310.0
1991.0,1317.0,1129.0,2464.0,2322.0
2001.0,1254.0,1254.0,2476.0,2334.0
2011.0,1316.0,1128.0,2489.0,2346.0
2021.0,1319.0,1320.0,2502.0,2359.0
2031.0,1288.0,1288.0,2514.0,2370.0
2041.0,1072.0,1288.0,2527.0,2382.0
2051.0,1284.0,1282.0,2540.0,2394.0
2061.0,1317.0,1129.0,2553.0,2406.0
2071.0,1310.0,1311.0,2566.0,2419.0
2081.0,1159.0,1160.0,2578.0,2430.0
2091.0,1282.0,1282.0,2591.0,2442.0
2101.0,1331.0,1332.0,2604.0,2454.0
2111.0,1309.0,1122.0,2617.0,2466.0
2121.0,1351.0,1158.0,2629.0,2478.0
2131.0,1122.0,1309.0,2642.0,2491.0
2141.0,1285.0,1285.0,2655.0,2502.0
2151.0,1307.0,1121.0,2668.0,2514.0
2161.0,1156.0,1350.0,2680.0,2526.0
2171.0,1307.0,1121.0,2694.0,2538.0
2181.0,1283.0,1284.0,2706.0,2550.0
2191.0,1306.0,1120.0,2719.0,2562.0
2201.0,1155.0,1349.0,2731.0,2574.0
2211.0,1306.0,1119.0,2745.0,2586.0
2221.0,1281.0,1282.0,2757.0,2598.0
2231.0,1304.0,1305.0,2770.0,2610.0
2241.0,1154.0,1347.0,2782.0,2622.0
2251.0,1275.0,1063.0,2795.0,2633.0
2261.0,1324.0,1325.0,2808.0,2646.0
2271.0,1488.0,1303.0,2822.0,2658.0
2281.0,1345.0,1345.0,2834.0,2670.0
2291.0,1273.0,1062.0,2846.0,2681.0
2301.0,1119.0,1306.0,2859.0,2694.0
2311.0,1272.0,1273.0,2872.0,2705.0
2321.0,1271.0,1272.0,2885.0,2718.0
2331.0,1301.0,1115.0,2898.0,2729.0
2341.0,1275.0,1276.0,2910.0,2741.0
2351.0,1300.0,1114.0,2923.0,2753.0
2361.0,1477.0,1231.0,2936.0,2765.0
2371.0,1269.0,1270.0,2948.0,2777.0
2381.0,1489.0,1117.0,2962.0,2789.0
2391.0,1268.0,1269.0,2974.0,2801.0
2401.0,1267.0,1057.0,2987.0,2813.0
2411.0,1267.0,1268.0,3000.0,2825.0
2421.0,1271.0,1270.0,3012.0,2837.0
2431.0,1480.0,1110.0,3026.0,2849.0
2441.0,1336.0,1145.0,3038.0,2861.0
2451.0,1263.0,1263.0,3050.0,2873.0
2461.0,1296.0,1111.0,3064.0,2885.0
2471.0,1261.0,1262.0,3076.0,2897.0
2481.0,1221.0,1221.0,3089.0,2909.0
2491.0,1470.0,1260.0,3102.0,2921.0
2501.0,1294.0,1109.0,3115.0,2933.0
