_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
1611.0,0.0,0.1139246,0.1051596,13.95061,12.88541
1619.0,0.0,0.1095802,0.1008153,13.86414,12.74529
1635.0,0.0,0.1139625,0.1051786,13.94204,12.87749
1643.0,0.0,0.1095803,0.09645205,14.29473,12.57113
1659.0,0.0,0.1095802,0.1008152,14.0716,12.9559
1667.0,0.0,0.1182879,0.1051596,14.21621,12.62749
1683.0,0.0,0.1139246,0.1051596,14.07174,12.99575
1691.0,0.0,0.1183068,0.1051786,14.19565,12.61076
1706.0,0.0,0.1095613,0.09643301,14.34737,12.634
1715.0,0.0,0.1139245,0.1095039,13.65015,13.11725
1731.0,0.0,0.1182879,0.1051407,14.42863,12.83645
1739.0,0.0,0.1095992,0.1051785,13.76269,13.20385
1755.0,0.0,0.1052359,0.09645205,13.74816,12.61242
1763.0,0.0,0.1182689,0.1051406,14.29556,12.69946
1779.0,0.0,0.1182879,0.1051596,14.13943,12.57442
1787.0,0.0,0.1095992,0.1051786,13.99757,13.43078
1803.0,0.0,0.1182878,0.1051406,14.55699,12.95075
1811.0,0.0,0.1139625,0.1095418,13.57502,13.04509
1827.0,0.0,0.1095803,0.09643308,14.29286,12.58596
1835.0,0.0,0.1182879,0.1095039,14.0786,13.02796
1851.0,0.0,0.1139246,0.1051597,13.84844,12.79254
1859.0,0.0,0.1139435,0.1008153,14.20566,12.55868
1875.0,0.0,0.1182879,0.1051596,14.37405,12.78473
1883.0,0.0,0.1095992,0.1008153,14.08069,12.94755
1899.0,0.0,0.1095992,0.1008153,13.97247,12.86291
1907.0,0.0,0.1139246,0.1007963,14.45177,12.77612
1923.0,0.0,0.1139246,0.1051596,13.97123,12.90606
1931.0,0.0,0.1095802,0.1008153,13.80624,12.69371
1947.0,0.0,0.1139625,0.1051596,13.81135,12.75826
1955.0,0.0,0.1095803,0.1051786,13.85358,13.28931
1971.0,0.0,0.1095992,0.1008154,14.22947,13.10136
1979.0,0.0,0.1139246,0.1007963,14.10499,12.46819
1995.0,0.0,0.1139436,0.1051596,13.7912,12.73963
2003.0,0.0,0.1095803,0.1008153,13.97605,12.84974
2019.0,0.0,0.1183068,0.1051786,14.04168,12.48894
2027.0,0.0,0.1139626,0.1008154,14.34578,12.68408
2043.0,0.0,0.1182879,0.1008153,14.45873,12.32274
2051.0,0.0,0.1095992,0.1007963,13.77486,12.66487
2067.0,0.0,0.1095802,0.1008153,14.18321,13.05874
2075.0,0.0,0.1182879,0.1051596,13.88938,12.33739
2091.0,0.0,0.1095803,0.1007963,14.174,13.04686
2099.0,0.0,0.1139246,0.1007962,14.004,12.38051
2115.0,0.0,0.1182879,0.1051786,14.27478,12.69638
2123.0,0.0,0.1095992,0.1008154,13.87296,12.75663
2138.0,0.0,0.1139435,0.09645196,15.028,29.44574
2146.0,0.0,0.1139436,0.1051406,13.9181,12.84905
2163.0,0.0,0.1182879,0.1051596,14.03666,12.48596
2171.0,0.0,0.1095992,0.1008153,13.88886,12.77124
2186.0,0.0,0.1139435,0.1008153,14.29516,12.6521
2194.0,0.0,0.1095803,0.1007963,13.85358,12.73882
2211.0,0.0,0.1139625,0.1008343,14.23954,12.61235
2219.0,0.0,0.1139437,0.1007964,14.05083,12.42343
2235.0,0.0,0.1139436,0.1008153,14.211,12.57757
2243.0,0.0,0.1095803,0.1007963,13.8712,12.75339
2259.0,0.0,0.1139435,0.1051786,13.92322,12.8522
2267.0,0.0,0.1139436,0.1008154,14.1331,12.50392
2283.0,0.0,0.1139246,0.1051596,14.30237,13.21385
2291.0,0.0,0.1139435,0.1008153,14.07,12.44037
2306.0,0.0,0.1139246,0.1051596,14.10499,13.03944
2314.0,0.0,0.1139435,0.1008153,14.05431,12.42189
2331.0,0.0,0.1139436,0.1008153,14.10323,12.4868
2339.0,0.0,0.1183069,0.109523,14.28863,13.22379
2354.0,0.0,0.105217,0.09643308,13.96263,12.8042
2362.0,0.0,0.1139055,0.1051405,14.15073,13.05407
2379.0,0.0,0.1139436,0.1051787,13.80294,12.74894
2387.0,0.0,0.1183069,0.1051787,14.50859,12.887
2402.0,0.0,0.1095613,0.1007773,13.67299,12.58704
2411.0,0.0,0.1182878,0.1051595,14.4854,12.86958
2427.0,0.0,0.1139437,0.1051787,14.04909,12.97803
2434.0,0.0,0.1095803,0.09645205,14.37195,12.63566
2451.0,0.0,0.1139435,0.1008152,14.04387,12.42958
2458.0,0.0,0.1095803,0.1007963,14.05891,12.9242
2475.0,0.0,0.1139625,0.1051786,14.03171,12.96037
2483.0,0.0,0.1139437,0.1051787,14.05083,12.96037
2499.0,0.0,0.1095803,0.1008154,14.17216,13.04855
2507.0,0.0,0.1182879,0.1051596,14.40745,12.7988
2522.0,0.0,0.1139056,0.1007773,14.16663,12.53985
2531.0,0.0,0.1183067,0.1095228,14.38283,13.31256
2546.0,0.0,0.1139246,0.1051407,14.00227,12.93475
2555.0,0.0,0.1139435,0.1051785,13.83155,12.76136
2571.0,0.0,0.1139626,0.1051787,13.99191,12.92358
2579.0,0.0,0.1095803,0.1008154,13.95281,12.82674
2595.0,0.0,0.1139245,0.1051405,13.97984,12.91561
2603.0,0.0,0.1139435,0.1051785,13.9489,12.86642
2619.0,0.0,0.1095993,0.1008154,14.12262,13.00122
2627.0,0.0,0.1182879,0.1051596,14.3025,12.70717
2643.0,0.0,0.1139246,0.1051406,14.11552,13.03619
2651.0,0.0,0.1139435,0.1051785,13.75275,12.68715
2667.0,0.0,0.1139436,0.1051596,13.95233,12.88859
2675.0,0.0,0.1095803,0.1008153,14.15193,13.00965
2691.0,0.0,0.1139625,0.1051786,13.93862,12.87432
2699.0,0.0,0.1095803,0.1008154,13.85006,12.73397
2715.0,0.0,0.1139245,0.1051596,13.92493,12.86483
2723.0,0.0,0.1183068,0.1051786,14.38458,12.78005
2739.0,0.0,0.1139246,0.1095039,13.65672,13.13937
2747.0,0.0,0.1139435,0.1008342,14.65148,12.95423
2763.0,0.0,0.1183069,0.1051786,14.60391,12.99091
2771.0,0.0,0.1095993,0.09645205,14.0716,12.37344
2787.0,0.0,0.1182878,0.1051595,14.43924,12.84275
2795.0,0.0,0.1052359,0.1008153,13.48786,12.91589
2811.0,0.0,0.1183258,0.1051786,14.42863,12.83488
2819.0,0.0,0.1095994,0.1051787,13.74708,13.18889
2835.0,0.0,0.1182878,0.1051406,14.41803,12.8223
2843.0,0.0,0.1095992,0.1008152,14.17216,13.02992
2859.0,0.0,0.1095992,0.1051786,14.01916,13.46532
2866.0,0.0,0.1095613,0.09645205,13.98501,12.29893
2883.0,0.0,0.1139625,0.1051976,14.01611,12.94595
2891.0,0.0,0.1095803,0.1008154,13.96889,12.84316
