_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
814.0,0.0,0.2191029,0.2059176,26.00932,24.4342
830.0,0.0,0.1972676,0.1841012,25.67332,23.9743
837.0,0.0,0.2059369,0.1927895,26.12768,24.4475
854.0,0.0,0.2147397,0.2015923,26.05763,24.47718
862.0,0.0,0.2103765,0.1928658,26.12442,23.93246
878.0,0.0,0.2016117,0.184101,26.20614,23.94298
886.0,0.0,0.2146825,0.2058795,25.66661,24.60127
902.0,0.0,0.2016308,0.1928088,25.65676,24.55695
910.0,0.0,0.2234093,0.2059175,26.26027,24.18351
926.0,0.0,0.1972486,0.1841012,25.88997,24.17673
934.0,0.0,0.2233902,0.2015162,26.35044,23.75581
950.0,0.0,0.1972677,0.1884835,25.57634,24.45873
958.0,0.0,0.2059369,0.1928086,25.93603,24.26519
974.0,0.0,0.2016687,0.1885023,26.12428,24.43643
982.0,0.0,0.2103195,0.197172,25.93357,24.30069
998.0,0.0,0.2147017,0.2015543,25.9438,24.36723
1006.0,0.0,0.206013,0.1885023,26.16769,23.92539
1022.0,0.0,0.2059749,0.1928275,26.11105,24.46308
1030.0,0.0,0.2234282,0.2059176,26.20769,24.13513
1046.0,0.0,0.1972486,0.1841012,25.78458,24.08458
1054.0,0.0,0.2103002,0.1927895,26.33797,24.12796
1074.0,0.0,0.219084,0.3019487,26.41557,23.98195
1078.0,0.0,0.2234854,0.1016739,26.64067,24.64549
1094.0,0.0,0.2059181,0.1927497,25.9,24.26519
1102.0,0.0,0.210338,0.1971906,26.18649,24.5253
1117.0,0.0,0.205975,0.1928086,25.85429,24.21622
1126.0,0.0,0.2190649,0.2015542,26.18413,24.08073
1142.0,0.0,0.2103385,0.2015544,25.84716,24.75797
1150.0,0.0,0.205994,0.1928657,25.90982,24.256
1165.0,0.0,0.2016306,0.1928276,25.49382,24.36992
1173.0,0.0,0.2103193,0.1928276,26.34128,24.15529
1189.0,0.0,0.2103574,0.1972099,26.20614,24.59904
1197.0,0.0,0.2103574,0.1928467,26.26201,24.03734
1213.0,0.0,0.205975,0.1971909,25.59933,24.52224
1222.0,0.0,0.2147016,0.1972099,26.11811,23.94507
1238.0,0.0,0.2103575,0.1928467,26.05617,23.89969
1246.0,0.0,0.2059941,0.197191,25.70199,24.59596
1262.0,0.0,0.2147397,0.2015543,26.07034,24.48912
1269.0,0.0,0.1929232,0.1797757,25.49957,23.74204
1285.0,0.0,0.210357,0.1928464,26.28508,24.10676
1294.0,0.0,0.2103574,0.2015543,25.8344,24.74881
1309.0,0.0,0.1972864,0.1841201,26.15901,24.42484
1317.0,0.0,0.2103004,0.1971529,25.7994,24.17205
1334.0,0.0,0.2103574,0.1928467,25.96251,23.81668
1342.0,0.0,0.219084,0.2015543,26.32631,24.20269
1358.0,0.0,0.2103004,0.197153,25.94642,24.34286
1366.0,0.0,0.2103571,0.1928465,26.02056,23.83738
1381.0,0.0,0.2016498,0.184139,26.13449,23.87436
1390.0,0.0,0.2103194,0.197153,25.68234,24.06834
1406.0,0.0,0.2060131,0.1928658,25.65697,24.03132
1414.0,0.0,0.2147017,0.1971911,26.18849,24.03593
1430.0,0.0,0.2103384,0.197172,25.89189,24.28866
1438.0,0.0,0.2103573,0.1972099,25.61951,24.00655
1454.0,0.0,0.2146636,0.1971529,26.40519,24.27365
1462.0,0.0,0.2147395,0.2015731,25.62354,24.03747
1478.0,0.0,0.2103194,0.197153,25.85673,24.25566
1486.0,0.0,0.2103572,0.1972098,25.8344,24.20483
1502.0,0.0,0.2146826,0.2014972,25.86533,24.30232
1510.0,0.0,0.2147396,0.1972287,26.04493,23.90135
1526.0,0.0,0.2103194,0.1971529,26.10489,24.48859
1534.0,0.0,0.2147205,0.1972098,26.01008,23.87228
1550.0,0.0,0.2103194,0.197172,25.7994,24.20184
1557.0,0.0,0.2016306,0.1841199,26.13789,23.8495
1574.0,0.0,0.2103762,0.1972288,25.78352,24.18396
1582.0,0.0,0.2059942,0.1884835,26.12436,23.88579
1598.0,0.0,0.2147397,0.1972099,26.30448,24.17205
1606.0,0.0,0.1972865,0.18412,25.79474,24.05613
1622.0,0.0,0.2016495,0.1885022,25.93525,24.25949
1630.0,0.0,0.219046,0.197172,26.38681,23.73378
1646.0,0.0,0.2103195,0.1928086,26.01087,23.85811
1654.0,0.0,0.2147205,0.2059175,25.81536,24.74972
1670.0,0.0,0.2147017,0.1971721,26.24636,24.11564
1678.0,0.0,0.2016497,0.1884832,25.93525,24.22816
1693.0,0.0,0.1972863,0.1797756,25.84567,23.55758
1702.0,0.0,0.219027,0.2058606,25.78491,24.22637
1718.0,0.0,0.2103385,0.1971721,25.6729,24.08311
1726.0,0.0,0.2016306,0.1884832,26.17539,24.45235
1742.0,0.0,0.2016686,0.1885023,25.83177,24.16575
1750.0,0.0,0.2190461,0.197172,26.20929,23.57421
1766.0,0.0,0.2103195,0.1928277,25.91432,23.76655
1774.0,0.0,0.2016306,0.1884643,25.782,24.08819
1790.0,0.0,0.2103572,0.1971908,25.62265,24.03593
1798.0,0.0,0.2059941,0.1884833,26.30531,24.04805
1814.0,0.0,0.2147397,0.1972289,26.14046,24.02123
1822.0,0.0,0.2060132,0.1928468,25.74717,24.08861
1838.0,0.0,0.2147016,0.1971719,26.10535,23.99188
1846.0,0.0,0.2016497,0.1884832,25.97552,24.26263
1862.0,0.0,0.2016686,0.1885023,25.73572,24.07273
1870.0,0.0,0.2059561,0.1928087,26.18774,24.50367
1886.0,0.0,0.2103383,0.1971719,25.82485,24.22274
1894.0,0.0,0.2190839,0.2059365,25.99073,24.41674
1910.0,0.0,0.2016309,0.1884645,26.09372,24.40782
1918.0,0.0,0.2015926,0.1884452,25.5555,23.87667
1934.0,0.0,0.1973053,0.1885023,25.63644,24.51625
1942.0,0.0,0.2103004,0.1928087,26.10814,23.91458
1958.0,0.0,0.2016688,0.1885023,26.19588,24.50345
1966.0,0.0,0.2146828,0.2015354,25.64198,24.05764
1982.0,0.0,0.2059751,0.1884644,26.20447,23.9927
1990.0,0.0,0.2059749,0.1928086,25.9985,24.32052
2006.0,0.0,0.1973054,0.1885023,25.87632,24.74583
2014.0,0.0,0.2059371,0.1884454,25.9623,23.73471
2030.0,0.0,0.2147206,0.1972099,25.97216,23.86358
2038.0,0.0,0.2060131,0.1928467,25.91964,24.24987
2054.0,0.0,0.2147016,0.2015352,25.95325,24.37611
2062.0,0.0,0.2103763,0.1972289,25.91752,24.28266
2078.0,0.0,0.2147017,0.2015543,25.93436,24.36427
2086.0,0.0,0.206013,0.1885023,26.15434,23.91014
2102.0,0.0,0.2059749,0.1928465,26.10773,24.45996
2110.0,0.0,0.2059749,0.1928277,25.80548,24.1401
2126.0,0.0,0.2103573,0.2015543,25.64147,24.59114
2138.0,0.0,0.2103574,0.2975854,26.3148,24.19719
2149.0,0.0,0.1885979,0.1749765,26.23363,24.44097
2158.0,0.0,0.2189891,0.2058397,26.05591,24.48671
2173.0,0.0,0.2059561,0.1928088,25.84126,24.22845
2181.0,0.0,0.2103382,0.1971908,26.13094,24.47638
2198.0,0.0,0.2060321,0.1928848,25.82824,24.19791
2206.0,0.0,0.2059752,0.1884645,26.33233,24.04805
2222.0,0.0,0.2103383,0.1971908,25.78669,24.20483
2229.0,0.0,0.205994,0.1928466,25.90327,24.20096
2245.0,0.0,0.2059749,0.1928276,25.98203,24.32669
2253.0,0.0,0.2103383,0.1928276,26.27189,24.08559
2269.0,0.0,0.2103574,0.1972099,26.10814,24.50999
2277.0,0.0,0.2059941,0.19721,25.58336,24.47943
2293.0,0.0,0.2103383,0.197191,26.05293,24.47028
2302.0,0.0,0.2147206,0.1972099,26.00059,23.87228
2318.0,0.0,0.2103575,0.19721,26.04969,24.43374
2326.0,0.0,0.2103574,0.1928467,26.22255,24.0223
2342.0,0.0,0.2016307,0.1884833,26.24041,24.54512
2350.0,0.0,0.2103193,0.197172,25.85673,24.22274
2366.0,0.0,0.2060131,0.197191,25.72779,24.64845
2374.0,0.0,0.2103384,0.1972099,25.8153,24.18694
2390.0,0.0,0.2103193,0.1928086,25.97216,23.82259
2398.0,0.0,0.2103572,0.2015542,25.77717,24.69097
2414.0,0.0,0.2103574,0.1971911,25.95929,24.3489
2422.0,0.0,0.2059941,0.1884833,26.48879,24.21878
2438.0,0.0,0.2103573,0.1928656,25.93678,23.78717
2446.0,0.0,0.2103574,0.1971911,25.99796,24.35796
2462.0,0.0,0.2146636,0.197172,25.94695,23.84909
2470.0,0.0,0.2147395,0.2015732,26.20454,24.5821
2485.0,0.0,0.2103004,0.197153,26.17994,24.55904
2494.0,0.0,0.2103571,0.1972098,25.63206,24.01829
2510.0,0.0,0.2103383,0.197172,25.8791,24.27965
2518.0,0.0,0.2103573,0.1972099,25.59759,23.98309
2534.0,0.0,0.2103764,0.19721,25.8695,24.26765
2542.0,0.0,0.2016308,0.1928467,25.73902,24.601
2557.0,0.0,0.1972863,0.18412,26.00312,24.28566
2566.0,0.0,0.2103004,0.1971529,25.8153,24.18694
2581.0,0.0,0.2016498,0.1885024,26.01255,24.33501
2590.0,0.0,0.2146827,0.2015354,26.01324,24.40575
2605.0,0.0,0.1929232,0.1797758,25.69409,23.95183
2614.0,0.0,0.2146446,0.2014973,25.97532,24.37907
2630.0,0.0,0.2103384,0.1971911,25.78987,24.19588
2638.0,0.0,0.2147206,0.1972099,25.9438,23.80861
2654.0,0.0,0.2103194,0.197172,25.76766,24.178
2661.0,0.0,0.2059939,0.1928465,26.10773,24.41952
2678.0,0.0,0.2147397,0.197229,26.28831,24.15718
2685.0,0.0,0.1972865,0.1841201,25.77442,24.0372
2701.0,0.0,0.2016686,0.1885022,25.92185,24.23755
2710.0,0.0,0.2146828,0.2015354,25.83096,24.24361
2726.0,0.0,0.2103194,0.197172,25.99796,24.38822
2734.0,0.0,0.2190838,0.2015732,26.32949,24.20852
2750.0,0.0,0.2147018,0.1971911,26.22704,24.1038
2758.0,0.0,0.2016497,0.1884833,25.9185,24.21253
2773.0,0.0,0.1972863,0.1885023,25.82867,24.69372
2782.0,0.0,0.219027,0.2058987,25.76056,24.20349
2798.0,0.0,0.2103385,0.2015355,25.66661,24.61225
2806.0,0.0,0.2016306,0.1885023,26.14129,24.42052
2822.0,0.0,0.2016686,0.1885023,25.82845,24.15953
2830.0,0.0,0.2146828,0.2058987,25.65737,24.59242
2846.0,0.0,0.2103384,0.1971721,25.9047,24.30369
2854.0,0.0,0.2016306,0.1884832,25.76214,24.06656
2870.0,0.0,0.2103572,0.1972099,25.60698,24.02123
2878.0,0.0,0.2059941,0.1928467,26.27497,24.58525
2893.0,0.0,0.2016497,0.1884833,26.3023,24.5966
